,,,,,A,70900,GAM-,1310-1,LEARN,Interval Arcade 2,"Hear & identify 5ths, 6ths, 7ths and octaves  - different roots",,1310,1310
,,,,,A,70950,GAM-,1310-2,PLAY,Interval Arcade 2,"Hear & identify 5ths, 6ths, 7ths and octaves  - different roots",,1310,1310
,,,,,A,71000,GAM-,1310-3,QUIZ,Interval Arcade 2,"Hear & identify 5ths, 6ths, 7ths and octaves  - different roots",,1310,1310
,,,,,A,71050,GAM-,0050-1,LEARN,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,0050,50
,,,,,A,71100,GAM-,0050-2,PLAY,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,0050,50
,,,,,A,71150,GAM-,0050-3,QUIZ,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,0050,50
,,,,,A,71200,GAM-,0050-4,CHALLENGE,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,0050,50
,,,,,A,71250,GAM-,0730-1,LEARN,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game,,0730,730
,,,,,A,71300,GAM-,0730-2,PLAY,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game,,0730,730
,,,,,A,71350,GAM-,0730-3,QUIZ,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game,,0730,730
,,,,,A,71400,GAM-,2480-1,LEARN,MIDI Octave Playback 1,Hear & play back random patterns in the C Major scale on a MIDI keyboard,,2480,2480
,,,,,A,71450,GAM-,2480-2,PLAY,MIDI Octave Playback 1,Hear & play back random patterns in the C Major scale on a MIDI keyboard,,2480,2480
,,,,,A,71500,GAM-,2480-3,QUIZ,MIDI Octave Playback 1,Hear & play back random patterns in the C Major scale on a MIDI keyboard,,2480,2480
,LIFE,440A,Level 4,Assignment 8,A,71550,GAM-,2340-1,LEARN,Natural Minor Memory 1,"Hear, then play back random patterns in the A natural minor scale-on the staff",,2340,2340
,,,,,A,71600,GAM-,2340-2,PLAY,Natural Minor Memory 1,"Hear, then play back random patterns in the A natural minor scale-on the staff",,2340,2340
,,,,,A,71650,GAM-,2340-3,QUIZ,Natural Minor Memory 1,"Hear, then play back random patterns in the A natural minor scale-on the staff",,2340,2340
,,,,,A,71700,GAM-,0600-1,LEARN,Downhill Rhythms 2,Which rhythm do you hear?  16th-note patterns,,0600,600
,,,,,A,71750,GAM-,0600-2,PLAY,Downhill Rhythms 2,Which rhythm do you hear?  16th-note patterns,,0600,600
,,,,,A,71800,GAM-,0600-3,QUIZ,Downhill Rhythms 2,Which rhythm do you hear?  16th-note patterns,,0600,600
,,,,,A,71850,GAM-,0220-5,REVIEW,Beat the Clock - Triads 3,"Play triads on the onscreen keyboard: c, g and f minor",,0220,220
,,,,,A,71900,GAM-,3870-1,LEARN,Triad Launch 2,Write minor triads starting on white keys,,3870,3870
,,,,,A,71950,GAM-,3870-2,PLAY,Triad Launch 2,Write minor triads starting on white keys,,3870,3870
,,,,,A,72000,GAM-,3870-3,QUIZ,Triad Launch 2,Write minor triads starting on white keys,,3870,3870
,,,,,A,72050,GAM-,3250-1,LEARN,Rhythm Rockets 5,Hear 4 rhythms and choose which one matches the written rhythm - 16th-note patterns,,3250,3250
,,,,,A,72100,GAM-,3250-2,PLAY,Rhythm Rockets 5,Hear 4 rhythms and choose which one matches the written rhythm - 16th-note patterns,,3250,3250
,,,,,A,72150,GAM-,3250-3,QUIZ,Rhythm Rockets 5,Hear 4 rhythms and choose which one matches the written rhythm - 16th-note patterns,,3250,3250
,,,,,A,72200,GAM-,1300-7,REV3,Interval Arcade 1,"Aurally identify 2nds, 3rds, 4ths & 5ths  - different roots",,1300,1300
,,,,,A,72250,GAM-,3900-1,LEARN,Tropical Triads 1,Identify 4-chord patterns of Major and minor triads aurally and visually,,3900,3900
,,,,,A,72300,GAM-,3900-2,PLAY,Tropical Triads 1,Identify 4-chord patterns of Major and minor triads aurally and visually,,3900,3900
,,,,,A,72350,GAM-,3900-3,QUIZ,Tropical Triads 1,Identify 4-chord patterns of Major and minor triads aurally and visually,,3900,3900
,LIFE,445A,Level 4,Assignment 9,A,72400,GAM-,0920-5,REVIEW,Floating Triads 2,See and name Major and minor triads starting on white keys,,0920,920
,,,,,A,72450,GAM-,0240-5,REVIEW,Beat the Clock - Triads 4,"Play triads on the onscreen keyboard: d, e and a minor",,0240,240
,,,,,A,72500,GAM-,1260-1,LEARN,Interval Aliens 1,"Identify aural intervals: half step, 2nd, 3rd, 4th, 5th, octave",,1260,1260
,,,,,A,72550,GAM-,1260-2,PLAY,Interval Aliens 1,"Identify aural intervals: half step, 2nd, 3rd, 4th, 5th, octave",,1260,1260
,,,,,A,72600,GAM-,1260-3,QUIZ,Interval Aliens 1,"Identify aural intervals: half step, 2nd, 3rd, 4th, 5th, octave",,1260,1260
,,,,,A,72650,GAM-,3000-1,LEARN,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,3000,3000
,,,,,A,72700,GAM-,3000-2,PLAY,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,3000,3000
,,,,,A,72750,GAM-,3000-3,QUIZ,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,3000,3000
,,,,,A,72800,GAM-,3230-1,LEARN,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs",,3230,3230
,,,,,A,72850,GAM-,3230-2,PLAY,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs",,3230,3230
,,,,,A,72900,GAM-,3230-3,QUIZ,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs",,3230,3230
,,,,,A,72950,GAM-,3710-5,REVIEW,Sticky Stockings 2,"Hear & identify 5ths, 6ths, 7ths and octaves  - same roots",,3710,3710
,,,,,A,73000,GAM-,1550-1,LEARN,Key Signature Canoes 1,See a scale pattern and select the key signature that makes it a Major scale - sharps,,1550,1550
,,,,,A,73050,GAM-,1550-2,PLAY,Key Signature Canoes 1,See a scale pattern and select the key signature that makes it a Major scale - sharps,,1550,1550
,,,,,A,73100,GAM-,1550-3,QUIZ,Key Signature Canoes 1,See a scale pattern and select the key signature that makes it a Major scale - sharps,,1550,1550
,LIFE,450A,Level 4,Assignment 10 - Skill Check,A,73150,GAM-,3320-5,REVIEW,Scale Family Picnic 1,Write Major scales through 4 sharps by placing the sharps,,3320,3320
,,,,,A,73200,GAM-,0730-5,REVIEW,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game,,0730,730
,,,,,A,73250,GAM-,1460-5,REVIEW,It's All Relative 1,"Identify relative minor key signatures: a, e, d and b minor",,1460,1460
,,,,,A,73300,GAM-,2940-5,REVIEW,Relatively Speaking 1,"Identify the key signature and play the keynote:  a, e, d and b minor",,2940,2940
,,,,,A,73350,GAM-,3870-5,REVIEW,Triad Launch 2,Write minor triads starting on white keys,,3870,3870
,,,,,A,73400,GAM-,1550-5,REVIEW,Key Signature Canoes 1,See a scale pattern and select the key signature that makes it a Major scale - sharps,,1550,1550
,,,,,A,73450,GAM-,1050-5,REVIEW,MIDI Grand Staff Hoops 4,Read & play grand staff notes with key signatures,,1050,1050
,LIFE,455A,Level 4,Assignment 11,A,73500,GAM-,1880-1,LEARN,Melody Mayhem 2,"Which melody do you hear? In 3-4 & 4-4, C-F-G pentascales",,1880,1880
,,,,,A,73550,GAM-,1880-2,PLAY,Melody Mayhem 2,"Which melody do you hear? In 3-4 & 4-4, C-F-G pentascales",,1880,1880
,,,,,A,73600,GAM-,1880-3,QUIZ,Melody Mayhem 2,"Which melody do you hear? In 3-4 & 4-4, C-F-G pentascales",,1880,1880
,,,,,A,73650,GAM-,3810-1,LEARN,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,3810,3810
,,,,,A,73700,GAM-,3810-2,PLAY,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,3810,3810
,,,,,A,73750,GAM-,3810-3,QUIZ,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,3810,3810
,,,,,A,73800,GAM-,2080-1,LEARN,Minor Keyboard Playback 1,Hear & then play back random patterns in the A natural minor scale-on the onscreen keyboard,,2080,2080
,,,,,A,73850,GAM-,2080-2,PLAY,Minor Keyboard Playback 1,Hear & then play back random patterns in the A natural minor scale-on the onscreen keyboard,,2080,2080
,,,,,A,73900,GAM-,2080-3,QUIZ,Minor Keyboard Playback 1,Hear & then play back random patterns in the A natural minor scale-on the onscreen keyboard,,2080,2080
,,,,,A,73950,GAM-,1110-1,LEARN,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,1110,1110
,,,,,A,74000,GAM-,1110-2,PLAY,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,1110,1110
,,,,,A,74050,GAM-,1110-3,QUIZ,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,1110,1110
,,,,,A,74100,GAM-,0560-1,LEARN,Climbing Higher 3,Hear and play back 2nds thru octaves-same root-harmonic minor scale,,0560,560
,,,,,A,74150,GAM-,0560-2,PLAY,Climbing Higher 3,Hear and play back 2nds thru octaves-same root-harmonic minor scale,,0560,560
,,,,,A,74200,GAM-,0560-3,QUIZ,Climbing Higher 3,Hear and play back 2nds thru octaves-same root-harmonic minor scale,,0560,560
,,,,,A,74250,GAM-,0740-1,LEARN,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,0740,740
,,,,,A,74300,GAM-,0740-2,PLAY,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,0740,740
,,,,,A,74350,GAM-,0740-3,QUIZ,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,0740,740
,,,,,A,74400,GAM-,3340-1,LEARN,Scale Family Picnic 3,"Write C, G, D & F Major scales and a, e, d & b natural minor scales",,3340,3340
,,,,,A,74450,GAM-,3340-2,PLAY,Scale Family Picnic 3,"Write C, G, D & F Major scales and a, e, d & b natural minor scales",,3340,3340
,,,,,A,74500,GAM-,3340-3,QUIZ,Scale Family Picnic 3,"Write C, G, D & F Major scales and a, e, d & b natural minor scales",,3340,3340
,,,,,A,74550,GAM-,2090-1,LEARN,MIDI Minor Keyboard Playback 1,Hear & play back random patterns in the A natural minor scale,,2090,2090
,,,,,A,74600,GAM-,2090-2,PLAY,MIDI Minor Keyboard Playback 1,Hear & play back random patterns in the A natural minor scale,,2090,2090
,,,,,A,74650,GAM-,2090-3,QUIZ,MIDI Minor Keyboard Playback 1,Hear & play back random patterns in the A natural minor scale,,2090,2090
,LIFE,460A,Level 4,Assignment 12,A,74700,GAM-,0610-1,LEARN,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,0610,610
,,,,,A,74750,GAM-,0610-2,PLAY,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,0610,610
,,,,,A,74800,GAM-,0610-3,QUIZ,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,0610,610
,,,,,A,74850,GAM-,2430-1,LEARN,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,2430,2430
,,,,,A,74900,GAM-,2430-2,PLAY,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,2430,2430
,,,,,A,74950,GAM-,2430-3,QUIZ,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,2430,2430
,,,,,A,75000,GAM-,0590-5,REVIEW,Downhill Rhythms 1,See two rhythms.  Which one is played?  Triplets,,0590,590
,,,,,A,75050,GAM-,3240-5,REVIEW,Rhythm Rockets 4,Hear 4 rhythms and choose which one matches the written rhythm - triplets,,3240,3240
,,,,,A,75100,GAM-,0880-1,LEARN,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,0880,880
,,,,,A,75150,GAM-,0880-2,PLAY,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,0880,880
,,,,,A,75200,GAM-,0880-3,QUIZ,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,0880,880
,,,,,A,75250,GAM-,2990-5,REVIEW,Rhythm Finder 1,Rhythmic dictation in patterns including 8th-note pairs,,2990,2990
,,,,,A,75300,GAM-,1560-1,LEARN,Key Signature Canoes 2,See a scale pattern and select the key signature that makes it a Major scale - flats,,1560,1560
,,,,,A,75350,GAM-,1560-2,PLAY,Key Signature Canoes 2,See a scale pattern and select the key signature that makes it a Major scale - flats,,1560,1560
,,,,,A,75400,GAM-,1560-3,QUIZ,Key Signature Canoes 2,See a scale pattern and select the key signature that makes it a Major scale - flats,,1560,1560
,LIFE,465A,Level 4,Assignment 13,A,75450,GAM-,1230-1,LEARN,Interval Aces 2 ,Identify aural intervals:  minor 3rd & Major 3rd,,1230,1230
,,,,,A,75500,GAM-,1230-2,PLAY,Interval Aces 2 ,Identify aural intervals:  minor 3rd & Major 3rd,,1230,1230
,,,,,A,75550,GAM-,1230-3,QUIZ,Interval Aces 2 ,Identify aural intervals:  minor 3rd & Major 3rd,,1230,1230
,,,,,A,75600,GAM-,0390-1,LEARN,Cannon Intervals 4,Identify minor 3rds & Major 3rds on the keyboard and the staff,,0390,390
,,,,,A,75650,GAM-,0390-2,PLAY,Cannon Intervals 4,Identify minor 3rds & Major 3rds on the keyboard and the staff,,0390,390
,,,,,A,75700,GAM-,0390-3,QUIZ,Cannon Intervals 4,Identify minor 3rds & Major 3rds on the keyboard and the staff,,0390,390
,,,,,A,75750,GAM-,0890-1,LEARN,Floating Inversions 2,Name the Major triad in root position and 2nd inversion,,0890,890
,,,,,A,75800,GAM-,0890-2,PLAY,Floating Inversions 2,Name the Major triad in root position and 2nd inversion,,0890,890
,,,,,A,75850,GAM-,0890-3,QUIZ,Floating Inversions 2,Name the Major triad in root position and 2nd inversion,,0890,890
,,,,,A,75900,GAM-,0670-5,REVIEW,Falling Chords 3,"Visually identify tonic, subdominant & dominant chords in C, G, D & F Major",,0670,670
,,,,,A,75950,GAM-,2110-1,LEARN,MIDI Minor Keyboard Playback 2,Hear & then play back random patterns in the D harmonic minor scale-on the onscreen keyboard,,2110,2110
,,,,,A,76000,GAM-,2110-2,PLAY,MIDI Minor Keyboard Playback 2,Hear & then play back random patterns in the D harmonic minor scale-on the onscreen keyboard,,2110,2110
,,,,,A,76050,GAM-,2110-3,QUIZ,MIDI Minor Keyboard Playback 2,Hear & then play back random patterns in the D harmonic minor scale-on the onscreen keyboard,,2110,2110
,,,,,A,76100,GAM-,1620-1,LEARN,Key Signature Warehouse 2,Identify sharp key signatures ,,1620,1620
,,,,,A,76150,GAM-,1620-2,PLAY,Key Signature Warehouse 2,Identify sharp key signatures ,,1620,1620
,,,,,A,76200,GAM-,1620-3,QUIZ,Key Signature Warehouse 2,Identify sharp key signatures ,,1620,1620
,LIFE,470A,Level 4,Assignment 14,A,76250,GAM-,0380-1,LEARN,Cannon Intervals 3,Identify minor 2nds & Major 2nds on the keyboard and the staff,,0380,380
,,,,,A,76300,GAM-,0380-2,PLAY,Cannon Intervals 3,Identify minor 2nds & Major 2nds on the keyboard and the staff,,0380,380
,,,,,A,76350,GAM-,0380-3,QUIZ,Cannon Intervals 3,Identify minor 2nds & Major 2nds on the keyboard and the staff,,0380,380
,,,,,A,76400,GAM-,1240-1,LEARN,Interval Aces 3,Identify aural intervals:  minor 2nd & Major 2nd,,1240,1240
,,,,,A,76450,GAM-,1240-2,PLAY,Interval Aces 3,Identify aural intervals:  minor 2nd & Major 2nd,,1240,1240
,,,,,A,76500,GAM-,1240-3,QUIZ,Interval Aces 3,Identify aural intervals:  minor 2nd & Major 2nd,,1240,1240
,,,,,A,76550,GAM-,0050-5,REVIEW,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,0050,50
,,,,,A,76600,GAM-,3810-5,REVIEW,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,3810,3810
,,,,,A,76650,GAM-,1260-5,REVIEW,Interval Aliens 1,"Identify aural intervals: half step, 2nd, 3rd, 4th, 5th, octave",,1260,1260
,,,,,A,76700,GAM-,1630-1,LEARN,Key Signature Warehouse 3,Identify flat key signatures ,,1630,1630
,,,,,A,76750,GAM-,1630-2,PLAY,Key Signature Warehouse 3,Identify flat key signatures ,,1630,1630
,,,,,A,76800,GAM-,1630-3,QUIZ,Key Signature Warehouse 3,Identify flat key signatures ,,1630,1630
,,,,,A,76850,GAM-,3330-1,LEARN,Scale Family Picnic 2,Write Major scales through 4 flats by placing the flats,,3330,3330
,,,,,A,76900,GAM-,3330-2,PLAY,Scale Family Picnic 2,Write Major scales through 4 flats by placing the flats,,3330,3330
,,,,,A,76950,GAM-,3330-3,QUIZ,Scale Family Picnic 2,Write Major scales through 4 flats by placing the flats,,3330,3330
,LIFE,475A,Level 4,Assignment 15 - Skill Check,A,77000,GAM-,0740-5,REVIEW,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,0740,740
,,,,,A,77050,GAM-,1880-5,REVIEW,Melody Mayhem 2,"Which melody do you hear? In 3-4 & 4-4, C-F-G pentascales",,1880,1880
,,,,,A,77100,GAM-,2430-5,REVIEW,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,2430,2430
,,,,,A,77150,GAM-,0560-5,REVIEW,Climbing Higher 3,Hear and play back 2nds thru octaves-same root-harmonic minor scale,,0560,560
,,,,,A,77200,GAM-,0880-5,REVIEW,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,0880,880
,,,,,A,77250,GAM-,1160-5,REVIEW,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths",,1160,1160
,,,,,A,77300,GAM-,1310-5,REVIEW,Interval Arcade 2,"Hear & identify 5ths, 6ths, 7ths and octaves  - different roots",,1310,1310
,LIFE,480A,Level 4,Assignment 16,A,77350,GAM-,1890-1,LEARN,Melody Mayhem 3,"Which melody do you hear? In 3-4 & 4-4, eighth-note pairs, C-F-G pentascales",,1890,1890
,,,,,A,77400,GAM-,1890-2,PLAY,Melody Mayhem 3,"Which melody do you hear? In 3-4 & 4-4, eighth-note pairs, C-F-G pentascales",,1890,1890
,,,,,A,77450,GAM-,1890-3,QUIZ,Melody Mayhem 3,"Which melody do you hear? In 3-4 & 4-4, eighth-note pairs, C-F-G pentascales",,1890,1890
,,,,,A,77500,GAM-,2890-1,LEARN,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,2890,2890
,,,,,A,77550,GAM-,2890-2,PLAY,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,2890,2890
,,,,,A,77600,GAM-,2890-3,QUIZ,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,2890,2890
,,,,,A,77650,GAM-,1250-1,LEARN,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,1250,1250
,,,,,A,77700,GAM-,1250-2,PLAY,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,1250,1250
,,,,,A,77750,GAM-,1250-3,QUIZ,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,1250,1250
,,,,,A,77800,GAM-,1110-5,REVIEW,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,1110,1110
,,,,,A,77850,GAM-,1560-5,REVIEW,Key Signature Canoes 2,See a scale pattern and select the key signature that makes it a Major scale - flats,,1560,1560
,,,,,A,77900,GAM-,1950-1,LEARN,MIDI Melody Mimic 4,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi",,1950,1950
,,,,,A,77950,GAM-,1950-2,PLAY,MIDI Melody Mimic 4,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi",,1950,1950
,,,,,A,78000,GAM-,1950-3,QUIZ,MIDI Melody Mimic 4,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi",,1950,1950
,LIFE,485A,Level 4,Assignment 17,A,78050,GAM-,3820-1,LEARN,Surfin' Scales 2,"See Natural, Harmonic and Melodic minor scales-Identify which is played",,3820,3820
,,,,,A,78100,GAM-,3820-2,PLAY,Surfin' Scales 2,"See Natural, Harmonic and Melodic minor scales-Identify which is played",,3820,3820
,,,,,A,78150,GAM-,3820-3,QUIZ,Surfin' Scales 2,"See Natural, Harmonic and Melodic minor scales-Identify which is played",,3820,3820
,,,,,A,78200,GAM-,3340-5,REVIEW,Scale Family Picnic 3,"Write C, G, D & F Major scales and a, e, d & b natural minor scales",,3340,3340
,,,,,A,78250,GAM-,3250-5,REVIEW,Rhythm Rockets 5,Hear 4 rhythms and choose which one matches the written rhythm - 16th-note patterns,,3250,3250
,,,,,A,78300,GAM-,0600-5,REVIEW,Downhill Rhythms 2,Which rhythm do you hear?  16th-note patterns,,0600,600
,,,,,A,78350,GAM-,0350-5,REVIEW,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard,,0350,350
,LIFE,490A,Level 4,Assignment 18,A,78400,GAM-,0680-1,LEARN,Falling Chords 4,"Visually identify tonic, subdominant & dominant chords in G, D, A & E Major",,0680,680
,,,,,A,78450,GAM-,0680-2,PLAY,Falling Chords 4,"Visually identify tonic, subdominant & dominant chords in G, D, A & E Major",,0680,680
,,,,,A,78500,GAM-,0680-3,QUIZ,Falling Chords 4,"Visually identify tonic, subdominant & dominant chords in G, D, A & E Major",,0680,680
,,,,,A,78550,GAM-,0060-1,LEARN,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,0060,60
,,,,,A,78600,GAM-,0060-2,PLAY,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,0060,60
,,,,,A,78650,GAM-,0060-3,QUIZ,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,0060,60
,,,,,A,78700,GAM-,0060-4,CHALLENGE,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,0060,60
,,,,,A,78750,GAM-,2930-1,LEARN,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,2930,2930
,,,,,A,78800,GAM-,2930-2,PLAY,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,2930,2930
,,,,,A,78850,GAM-,2930-3,QUIZ,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,2930,2930
,,,,,A,78900,GAM-,1250-5,REVIEW,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,1250,1250
,,,,,A,78950,GAM-,1620-5,REVIEW,Key Signature Warehouse 2,Identify sharp key signatures ,,1620,1620
,,,,,A,79000,GAM-,1900-1,LEARN,Melody Mayhem 4,Which melody do you hear? Major or parallel minor? Triplets and 16ths,,1900,1900
,,,,,A,79050,GAM-,1900-2,PLAY,Melody Mayhem 4,Which melody do you hear? Major or parallel minor? Triplets and 16ths,,1900,1900
,,,,,A,79100,GAM-,1900-3,QUIZ,Melody Mayhem 4,Which melody do you hear? Major or parallel minor? Triplets and 16ths,,1900,1900
,LIFE,495A,Level 4,Assignment 19,A,79150,GAM-,1630-5,REVIEW,Key Signature Warehouse 3,Identify flat key signatures ,,1630,1630
,,,,,A,79200,GAM-,1270-1,LEARN,Interval Aliens 2,"Identify aural intervals: 2nd, mi 3rd, M3rd, 4th, 5th, octave",,1270,1270
,,,,,A,79250,GAM-,1270-2,PLAY,Interval Aliens 2,"Identify aural intervals: 2nd, mi 3rd, M3rd, 4th, 5th, octave",,1270,1270
,,,,,A,79300,GAM-,1270-3,QUIZ,Interval Aliens 2,"Identify aural intervals: 2nd, mi 3rd, M3rd, 4th, 5th, octave",,1270,1270
,,,,,A,79350,GAM-,0890-5,REVIEW,Floating Inversions 2,Name the Major triad in root position and 2nd inversion,,0890,890
,,,,,A,79400,GAM-,3900-5,REVIEW,Tropical Triads 1,Identify 4-chord patterns of Major and minor triads aurally and visually,,3900,3900
,,,,,A,79450,GAM-,0060-5,REVIEW,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,0060,60
,,,,,A,79500,GAM-,1530-5,REVIEW,Jingle Notes 4,Identify and name three ledger lines below the bass staff,,1530,1530
,LIFE,500A,Level 4,Assignment 20,A,79550,GAM-,1890-5,REVIEW,Melody Mayhem 3,"Which melody do you hear? In 3-4 & 4-4, eighth-note pairs, C-F-G pentascales",,1890,1890
,,,,,A,79600,GAM-,2890-5,REVIEW,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,2890,2890
,,,,,A,79650,GAM-,3820-5,REVIEW,Surfin' Scales 2,"See Natural, Harmonic and Melodic minor scales-Identify which is played",,3820,3820
,,,,,A,79700,GAM-,3330-5,REVIEW,Scale Family Picnic 2,Write Major scales through 4 flats by placing the flats,,3330,3330
,,,,,A,79750,GAM-,2930-5,REVIEW,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,2930,2930
,,,,,A,79800,GAM-,1950-5,REVIEW,MIDI Melody Mimic 4,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi",,1950,1950
,LIFE,505A,Level 5,Assignment 1-Review of Level 4,A,79850,GAM-,0880-1,LEARN,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,0880,880
,,,,,A,79900,GAM-,0880-2,PLAY,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,0880,880
,,,,,A,79950,GAM-,0880-3,QUIZ,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,0880,880
,,,,,A,80000,GAM-,0640-1,LEARN,Evergreen Scales 3,"Aurally identify scales as Major, natural minor & harmonic minor",,0640,640
,,,,,A,80050,GAM-,0640-2,PLAY,Evergreen Scales 3,"Aurally identify scales as Major, natural minor & harmonic minor",,0640,640
,,,,,A,80100,GAM-,0640-3,QUIZ,Evergreen Scales 3,"Aurally identify scales as Major, natural minor & harmonic minor",,0640,640
,,,,,A,80150,GAM-,1110-1,LEARN,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,1110,1110
,,,,,A,80200,GAM-,1110-2,PLAY,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,1110,1110
,,,,,A,80250,GAM-,1110-3,QUIZ,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,1110,1110
,,,,,A,80300,GAM-,3240-1,LEARN,Rhythm Rockets 4,Hear 4 rhythms and choose which one matches the written rhythm - triplets,,3240,3240
,,,,,A,80350,GAM-,3240-2,PLAY,Rhythm Rockets 4,Hear 4 rhythms and choose which one matches the written rhythm - triplets,,3240,3240
,,,,,A,80400,GAM-,3240-3,QUIZ,Rhythm Rockets 4,Hear 4 rhythms and choose which one matches the written rhythm - triplets,,3240,3240
,,,,,A,80450,GAM-,3310-1,LEARN,Rhythm Writer 6,Place the barlines in 6-8 rhythms,,3310,3310
