,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,code,group,level_title,unit_title,course_category,course_tags,active,seq_order,part_type,part_number,stage,name,description,vimeo_url,pdf
,SOLF,455A,Level 4,Assignment 11,,,A,73400,GAM-,1880-2E,PLAY,Melody Mayhem 2,"Which melody do you hear? In 3-4 & 4-4, C-F-G pentascales",,
,SOLF,455A,Level 4,Assignment 11,,,A,73450,GAM-,1880-3E,QUIZ,Melody Mayhem 2,"Which melody do you hear? In 3-4 & 4-4, C-F-G pentascales",,
,SOLF,455A,Level 4,Assignment 11,,,A,73500,GAM-,3810-1E,LEARN,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,
,SOLF,455A,Level 4,Assignment 11,,,A,73550,GAM-,3810-2E,PLAY,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,
,SOLF,455A,Level 4,Assignment 11,,,A,73600,GAM-,3810-3E,QUIZ,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,
,SOLF,455A,Level 4,Assignment 11,,,A,73650,GAM-,2080-1E,LEARN,Minor Keyboard Playback 1,Hear & then play back random patterns in the A natural minor scale-on the onscreen keyboard,,
,SOLF,455A,Level 4,Assignment 11,,,A,73700,GAM-,2080-2E,PLAY,Minor Keyboard Playback 1,Hear & then play back random patterns in the A natural minor scale-on the onscreen keyboard,,
,SOLF,455A,Level 4,Assignment 11,,,A,73750,GAM-,2080-3E,QUIZ,Minor Keyboard Playback 1,Hear & then play back random patterns in the A natural minor scale-on the onscreen keyboard,,
,SOLF,455A,Level 4,Assignment 11,,,A,73800,GAM-,1110-1E,LEARN,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,
,SOLF,455A,Level 4,Assignment 11,,,A,73850,GAM-,1110-2E,PLAY,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,
,SOLF,455A,Level 4,Assignment 11,,,A,73900,GAM-,1110-3E,QUIZ,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,
,SOLF,455A,Level 4,Assignment 11,,,A,73950,GAM-,0560-1E,LEARN,Climbing Higher 3,Hear and play back 2nds thru octaves-same root-harmonic minor scale,,
,SOLF,455A,Level 4,Assignment 11,,,A,74000,GAM-,0560-2E,PLAY,Climbing Higher 3,Hear and play back 2nds thru octaves-same root-harmonic minor scale,,
,SOLF,455A,Level 4,Assignment 11,,,A,74050,GAM-,0560-3E,QUIZ,Climbing Higher 3,Hear and play back 2nds thru octaves-same root-harmonic minor scale,,
,SOLF,455A,Level 4,Assignment 11,,,A,74100,GAM-,0740-1E,LEARN,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,
,SOLF,455A,Level 4,Assignment 11,,,A,74150,GAM-,0740-2E,PLAY,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,
,SOLF,455A,Level 4,Assignment 11,,,A,74200,GAM-,0740-3E,QUIZ,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,
,SOLF,455A,Level 4,Assignment 11,,,A,74250,GAM-,3340-1E,LEARN,Scale Family Picnic 3,"Write C, G, D & F Major scales and a, e, d & b natural minor scales",,
,SOLF,455A,Level 4,Assignment 11,,,A,74300,GAM-,3340-2E,PLAY,Scale Family Picnic 3,"Write C, G, D & F Major scales and a, e, d & b natural minor scales",,
,SOLF,455A,Level 4,Assignment 11,,,A,74350,GAM-,3340-3E,QUIZ,Scale Family Picnic 3,"Write C, G, D & F Major scales and a, e, d & b natural minor scales",,
,SOLF,455A,Level 4,Assignment 11,,,A,74400,GAM-,2090-1E,LEARN,Minor Keyboard Playback 1,Hear & play back random patterns in the A natural minor scale,,
,SOLF,455A,Level 4,Assignment 11,,,A,74450,GAM-,2090-2E,PLAY,Minor Keyboard Playback 1,Hear & play back random patterns in the A natural minor scale,,
,SOLF,455A,Level 4,Assignment 11,,,A,74500,GAM-,2090-3E,QUIZ,Minor Keyboard Playback 1,Hear & play back random patterns in the A natural minor scale,,
,SOLF,460A,Level 4,Assignment 12,,,A,74550,GAM-,0610-1E,LEARN,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,
,SOLF,460A,Level 4,Assignment 12,,,A,74600,GAM-,0610-2E,PLAY,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,
,SOLF,460A,Level 4,Assignment 12,,,A,74650,GAM-,0610-3E,QUIZ,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,
,SOLF,460A,Level 4,Assignment 12,,,A,74700,GAM-,2430-1E,LEARN,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,
,SOLF,460A,Level 4,Assignment 12,,,A,74750,GAM-,2430-2E,PLAY,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,
,SOLF,460A,Level 4,Assignment 12,,,A,74800,GAM-,2430-3E,QUIZ,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,
,SOLF,460A,Level 4,Assignment 12,,,A,74850,GAM-,0590-5E,REVIEW,Downhill Rhythms 1,See two rhythms.  Which one is played?  Triplets,,
,SOLF,460A,Level 4,Assignment 12,,,A,74900,GAM-,3240-5E,REVIEW,Rhythm Rockets 4,Hear 4 rhythms and choose which one matches the written rhythm - triplets,,
,SOLF,460A,Level 4,Assignment 12,,,A,74950,GAM-,0880-1E,LEARN,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,
,SOLF,460A,Level 4,Assignment 12,,,A,75000,GAM-,0880-2E,PLAY,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,
,SOLF,460A,Level 4,Assignment 12,,,A,75050,GAM-,0880-3E,QUIZ,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,
,SOLF,460A,Level 4,Assignment 12,,,A,75100,GAM-,2990-5E,REVIEW,Rhythm Finder 1,Rhythmic dictation in patterns including 8th-note pairs,,
,SOLF,460A,Level 4,Assignment 12,,,A,75150,GAM-,1560-1E,LEARN,Key Signature Canoes 2,See a scale pattern and select the key signature that makes it a Major scale - flats,,
,SOLF,460A,Level 4,Assignment 12,,,A,75200,GAM-,1560-2E,PLAY,Key Signature Canoes 2,See a scale pattern and select the key signature that makes it a Major scale - flats,,
,SOLF,460A,Level 4,Assignment 12,,,A,75250,GAM-,1560-3E,QUIZ,Key Signature Canoes 2,See a scale pattern and select the key signature that makes it a Major scale - flats,,
,SOLF,465A,Level 4,Assignment 13,,,A,75300,GAM-,1230-1E,LEARN,Interval Aces 2 ,Identify aural intervals:  minor 3rd & Major 3rd,,
,SOLF,465A,Level 4,Assignment 13,,,A,75350,GAM-,1230-2E,PLAY,Interval Aces 2 ,Identify aural intervals:  minor 3rd & Major 3rd,,
,SOLF,465A,Level 4,Assignment 13,,,A,75400,GAM-,1230-3E,QUIZ,Interval Aces 2 ,Identify aural intervals:  minor 3rd & Major 3rd,,
,SOLF,465A,Level 4,Assignment 13,,,A,75450,GAM-,0390-1E,LEARN,Cannon Intervals 4,Identify minor 3rds & Major 3rds on the keyboard and the staff,,
,SOLF,465A,Level 4,Assignment 13,,,A,75500,GAM-,0390-2E,PLAY,Cannon Intervals 4,Identify minor 3rds & Major 3rds on the keyboard and the staff,,
,SOLF,465A,Level 4,Assignment 13,,,A,75550,GAM-,0390-3E,QUIZ,Cannon Intervals 4,Identify minor 3rds & Major 3rds on the keyboard and the staff,,
,SOLF,465A,Level 4,Assignment 13,,,A,75600,GAM-,0890-1E,LEARN,Floating Inversions 2,Name the Major triad in root position and 2nd inversion,,
,SOLF,465A,Level 4,Assignment 13,,,A,75650,GAM-,0890-2E,PLAY,Floating Inversions 2,Name the Major triad in root position and 2nd inversion,,
,SOLF,465A,Level 4,Assignment 13,,,A,75700,GAM-,0890-3E,QUIZ,Floating Inversions 2,Name the Major triad in root position and 2nd inversion,,
,SOLF,465A,Level 4,Assignment 13,,,A,75750,GAM-,0670-5E,REVIEW,Falling Chords 3,"Visually identify tonic, subdominant & dominant chords in C, G, D & F Major",,
,SOLF,465A,Level 4,Assignment 13,,,A,75800,GAM-,2110-1E,LEARN,MIDI Minor Keyboard Playback 2,Hear & then play back random patterns in the D harmonic minor scale-on the onscreen keyboard,,
,SOLF,465A,Level 4,Assignment 13,,,A,75850,GAM-,2110-2E,PLAY,MIDI Minor Keyboard Playback 2,Hear & then play back random patterns in the D harmonic minor scale-on the onscreen keyboard,,
,SOLF,465A,Level 4,Assignment 13,,,A,75900,GAM-,2110-3E,QUIZ,MIDI Minor Keyboard Playback 2,Hear & then play back random patterns in the D harmonic minor scale-on the onscreen keyboard,,
,SOLF,465A,Level 4,Assignment 13,,,A,75950,GAM-,1620-1E,LEARN,Key Signature Warehouse 2,Identify sharp key signatures ,,
,SOLF,465A,Level 4,Assignment 13,,,A,76000,GAM-,1620-2E,PLAY,Key Signature Warehouse 2,Identify sharp key signatures ,,
,SOLF,465A,Level 4,Assignment 13,,,A,76050,GAM-,1620-3E,QUIZ,Key Signature Warehouse 2,Identify sharp key signatures ,,
,SOLF,470A,Level 4,Assignment 14,,,A,76100,GAM-,0380-1E,LEARN,Cannon Intervals 3,Identify minor 2nds & Major 2nds on the keyboard and the staff,,
,SOLF,470A,Level 4,Assignment 14,,,A,76150,GAM-,0380-2E,PLAY,Cannon Intervals 3,Identify minor 2nds & Major 2nds on the keyboard and the staff,,
,SOLF,470A,Level 4,Assignment 14,,,A,76200,GAM-,0380-3E,QUIZ,Cannon Intervals 3,Identify minor 2nds & Major 2nds on the keyboard and the staff,,
,SOLF,470A,Level 4,Assignment 14,,,A,76250,GAM-,1240-1E,LEARN,Interval Aces 3,Identify aural intervals:  minor 2nd & Major 2nd,,
,SOLF,470A,Level 4,Assignment 14,,,A,76300,GAM-,1240-2E,PLAY,Interval Aces 3,Identify aural intervals:  minor 2nd & Major 2nd,,
,SOLF,470A,Level 4,Assignment 14,,,A,76350,GAM-,1240-3E,QUIZ,Interval Aces 3,Identify aural intervals:  minor 2nd & Major 2nd,,
,SOLF,470A,Level 4,Assignment 14,,,A,76400,GAM-,0050-5E,REVIEW,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,
,SOLF,470A,Level 4,Assignment 14,,,A,76450,GAM-,3810-5E,REVIEW,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,
,SOLF,470A,Level 4,Assignment 14,,,A,76500,GAM-,1260-5E,REVIEW,Interval Aliens 1,"Identify aural intervals: half step, 2nd, 3rd, 4th, 5th, octave",,
,SOLF,470A,Level 4,Assignment 14,,,A,76550,GAM-,1630-1E,LEARN,Key Signature Warehouse 3,Identify flat key signatures ,,
,SOLF,470A,Level 4,Assignment 14,,,A,76600,GAM-,1630-2E,PLAY,Key Signature Warehouse 3,Identify flat key signatures ,,
,SOLF,470A,Level 4,Assignment 14,,,A,76650,GAM-,1630-3E,QUIZ,Key Signature Warehouse 3,Identify flat key signatures ,,
,SOLF,470A,Level 4,Assignment 14,,,A,76700,GAM-,3330-1E,LEARN,Scale Family Picnic 2,Write Major scales through 4 flats by placing the flats,,
,SOLF,470A,Level 4,Assignment 14,,,A,76750,GAM-,3330-2E,PLAY,Scale Family Picnic 2,Write Major scales through 4 flats by placing the flats,,
,SOLF,470A,Level 4,Assignment 14,,,A,76800,GAM-,3330-3E,QUIZ,Scale Family Picnic 2,Write Major scales through 4 flats by placing the flats,,
,SOLF,475A,Level 4,Assignment 15 - Skill Check,,,A,76850,GAM-,0740-5E,REVIEW,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,
,SOLF,475A,Level 4,Assignment 15 - Skill Check,,,A,76900,GAM-,1880-5E,REVIEW,Melody Mayhem 2,"Which melody do you hear? In 3-4 & 4-4, C-F-G pentascales",,
,SOLF,475A,Level 4,Assignment 15 - Skill Check,,,A,76950,GAM-,2430-5E,REVIEW,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,
,SOLF,475A,Level 4,Assignment 15 - Skill Check,,,A,77000,GAM-,0560-5E,REVIEW,Climbing Higher 3,Hear and play back 2nds thru octaves-same root-harmonic minor scale,,
,SOLF,475A,Level 4,Assignment 15 - Skill Check,,,A,77050,GAM-,0880-5E,REVIEW,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,
,SOLF,475A,Level 4,Assignment 15 - Skill Check,,,A,77100,GAM-,1160-5E,REVIEW,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths",,
,SOLF,475A,Level 4,Assignment 15 - Skill Check,,,A,77150,GAM-,1310-5E,REVIEW,Interval Arcade 2,"Hear & identify 5ths, 6ths, 7ths and octaves  - different roots",,
,SOLF,480A,Level 4,Assignment 16,,,A,77200,GAM-,1890-1E,LEARN,Melody Mayhem 3,"Which melody do you hear? In 3-4 & 4-4, eighth-note pairs, C-F-G pentascales",,
,SOLF,480A,Level 4,Assignment 16,,,A,77250,GAM-,1890-2E,PLAY,Melody Mayhem 3,"Which melody do you hear? In 3-4 & 4-4, eighth-note pairs, C-F-G pentascales",,
,SOLF,480A,Level 4,Assignment 16,,,A,77300,GAM-,1890-3E,QUIZ,Melody Mayhem 3,"Which melody do you hear? In 3-4 & 4-4, eighth-note pairs, C-F-G pentascales",,
,SOLF,480A,Level 4,Assignment 16,,,A,77350,GAM-,2890-1E,LEARN,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,
,SOLF,480A,Level 4,Assignment 16,,,A,77400,GAM-,2890-2E,PLAY,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,
,SOLF,480A,Level 4,Assignment 16,,,A,77450,GAM-,2890-3E,QUIZ,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,
,SOLF,480A,Level 4,Assignment 16,,,A,77500,GAM-,1250-1E,LEARN,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,
,SOLF,480A,Level 4,Assignment 16,,,A,77550,GAM-,1250-2E,PLAY,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,
,SOLF,480A,Level 4,Assignment 16,,,A,77600,GAM-,1250-3E,QUIZ,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,
,SOLF,480A,Level 4,Assignment 16,,,A,77650,GAM-,1110-5E,REVIEW,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,
,SOLF,480A,Level 4,Assignment 16,,,A,77700,GAM-,1560-5E,REVIEW,Key Signature Canoes 2,See a scale pattern and select the key signature that makes it a Major scale - flats,,
,SOLF,480A,Level 4,Assignment 16,,,A,77750,GAM-,1950-1E,LEARN,Melody Mimic 4,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi",,
,SOLF,480A,Level 4,Assignment 16,,,A,77800,GAM-,1950-2E,PLAY,Melody Mimic 4,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi",,
,SOLF,480A,Level 4,Assignment 16,,,A,77850,GAM-,1950-3E,QUIZ,Melody Mimic 4,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi",,
,SOLF,485A,Level 4,Assignment 17,,,A,77900,GAM-,3820-1E,LEARN,Surfin' Scales 2,"See Natural, Harmonic and Melodic minor scales-Identify which is played",,
,SOLF,485A,Level 4,Assignment 17,,,A,77950,GAM-,3820-2E,PLAY,Surfin' Scales 2,"See Natural, Harmonic and Melodic minor scales-Identify which is played",,
,SOLF,485A,Level 4,Assignment 17,,,A,78000,GAM-,3820-3E,QUIZ,Surfin' Scales 2,"See Natural, Harmonic and Melodic minor scales-Identify which is played",,
,SOLF,485A,Level 4,Assignment 17,,,A,78050,GAM-,3340-5E,REVIEW,Scale Family Picnic 3,"Write C, G, D & F Major scales and a, e, d & b natural minor scales",,
,SOLF,485A,Level 4,Assignment 17,,,A,78100,GAM-,3250-5E,REVIEW,Rhythm Rockets 5,Hear 4 rhythms and choose which one matches the written rhythm - 16th-note patterns,,
,SOLF,485A,Level 4,Assignment 17,,,A,78150,GAM-,0600-5E,REVIEW,Downhill Rhythms 2,Which rhythm do you hear?  16th-note patterns,,
,SOLF,485A,Level 4,Assignment 17,,,A,78200,GAM-,0350-5E,REVIEW,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard,,
,SOLF,490A,Level 4,Assignment 18,,,A,78250,GAM-,0680-1E,LEARN,Falling Chords 4,"Visually identify tonic, subdominant & dominant chords in G, D, A & E Major",,
,SOLF,490A,Level 4,Assignment 18,,,A,78300,GAM-,0680-2E,PLAY,Falling Chords 4,"Visually identify tonic, subdominant & dominant chords in G, D, A & E Major",,
,SOLF,490A,Level 4,Assignment 18,,,A,78350,GAM-,0680-3E,QUIZ,Falling Chords 4,"Visually identify tonic, subdominant & dominant chords in G, D, A & E Major",,
,SOLF,490A,Level 4,Assignment 18,,,A,78400,GAM-,0060-1E,LEARN,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,
,SOLF,490A,Level 4,Assignment 18,,,A,78450,GAM-,0060-2E,PLAY,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,
,SOLF,490A,Level 4,Assignment 18,,,A,78500,GAM-,0060-3E,QUIZ,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,
,SOLF,490A,Level 4,Assignment 18,,,A,78550,GAM-,0060-4E,CHALLENGE,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,
,SOLF,490A,Level 4,Assignment 18,,,A,78600,GAM-,2930-1E,LEARN,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,
,SOLF,490A,Level 4,Assignment 18,,,A,78650,GAM-,2930-2E,PLAY,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,
,SOLF,490A,Level 4,Assignment 18,,,A,78700,GAM-,2930-3E,QUIZ,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,
,SOLF,490A,Level 4,Assignment 18,,,A,78750,GAM-,1250-5E,REVIEW,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,
,SOLF,490A,Level 4,Assignment 18,,,A,78800,GAM-,1620-5E,REVIEW,Key Signature Warehouse 2,Identify sharp key signatures ,,
,SOLF,490A,Level 4,Assignment 18,,,A,78850,GAM-,1900-1E,LEARN,Melody Mayhem 4,Which melody do you hear? Major or parallel minor? Triplets and 16ths,,
,SOLF,490A,Level 4,Assignment 18,,,A,78900,GAM-,1900-2E,PLAY,Melody Mayhem 4,Which melody do you hear? Major or parallel minor? Triplets and 16ths,,
,SOLF,490A,Level 4,Assignment 18,,,A,78950,GAM-,1900-3E,QUIZ,Melody Mayhem 4,Which melody do you hear? Major or parallel minor? Triplets and 16ths,,
,SOLF,495A,Level 4,Assignment 19,,,A,79000,GAM-,1630-5E,REVIEW,Key Signature Warehouse 3,Identify flat key signatures ,,
,SOLF,495A,Level 4,Assignment 19,,,A,79050,GAM-,1270-1E,LEARN,Interval Aliens 2,"Identify aural intervals: 2nd, mi 3rd, M3rd, 4th, 5th, octave",,
,SOLF,495A,Level 4,Assignment 19,,,A,79100,GAM-,1270-2E,PLAY,Interval Aliens 2,"Identify aural intervals: 2nd, mi 3rd, M3rd, 4th, 5th, octave",,
,SOLF,495A,Level 4,Assignment 19,,,A,79150,GAM-,1270-3E,QUIZ,Interval Aliens 2,"Identify aural intervals: 2nd, mi 3rd, M3rd, 4th, 5th, octave",,
,SOLF,495A,Level 4,Assignment 19,,,A,79200,GAM-,0890-5E,REVIEW,Floating Inversions 2,Name the Major triad in root position and 2nd inversion,,
,SOLF,495A,Level 4,Assignment 19,,,A,79250,GAM-,3900-5E,REVIEW,Tropical Triads 1,Identify 4-chord patterns of Major and minor triads aurally and visually,,
,SOLF,495A,Level 4,Assignment 19,,,A,79300,GAM-,0060-5E,REVIEW,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,
,SOLF,495A,Level 4,Assignment 19,,,A,79350,GAM-,1540-5E,REVIEW,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff,,
,SOLF,500A,Level 4,Assignment 20,,,A,79400,GAM-,1890-5E,REVIEW,Melody Mayhem 3,"Which melody do you hear? In 3-4 & 4-4, eighth-note pairs, C-F-G pentascales",,
,SOLF,500A,Level 4,Assignment 20,,,A,79450,GAM-,2890-5E,REVIEW,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,
,SOLF,500A,Level 4,Assignment 20,,,A,79500,GAM-,3820-5E,REVIEW,Surfin' Scales 2,"See Natural, Harmonic and Melodic minor scales-Identify which is played",,
,SOLF,500A,Level 4,Assignment 20,,,A,79550,GAM-,3330-5E,REVIEW,Scale Family Picnic 2,Write Major scales through 4 flats by placing the flats,,
,SOLF,500A,Level 4,Assignment 20,,,A,79600,GAM-,2930-5E,REVIEW,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,
,SOLF,500A,Level 4,Assignment 20,,,A,79650,GAM-,1950-5E,REVIEW,Melody Mimic 4,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi",,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,79700,GAM-,0880-1E,LEARN,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,79750,GAM-,0880-2E,PLAY,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,79800,GAM-,0880-3E,QUIZ,Floating Inversions 1,Name the Major triad in root position and 1st inversion,,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,79850,GAM-,0640-1E,LEARN,Evergreen Scales 3,"Aurally identify scales as Major, natural minor & harmonic minor",,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,79900,GAM-,0640-2E,PLAY,Evergreen Scales 3,"Aurally identify scales as Major, natural minor & harmonic minor",,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,79950,GAM-,0640-3E,QUIZ,Evergreen Scales 3,"Aurally identify scales as Major, natural minor & harmonic minor",,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,80000,GAM-,1110-1E,LEARN,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,80050,GAM-,1110-2E,PLAY,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,80100,GAM-,1110-3E,QUIZ,Harmonic Minor Memory 1,"Hear, then play back random patterns in the A harmonic minor scale-on the staff",,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,80150,GAM-,3240-1E,LEARN,Rhythm Rockets 4,Hear 4 rhythms and choose which one matches the written rhythm - triplets,,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,80200,GAM-,3240-2E,PLAY,Rhythm Rockets 4,Hear 4 rhythms and choose which one matches the written rhythm - triplets,,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,80250,GAM-,3240-3E,QUIZ,Rhythm Rockets 4,Hear 4 rhythms and choose which one matches the written rhythm - triplets,,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,80300,GAM-,3310-1E,LEARN,Rhythm Writer 6,Place the barlines in 6-8 rhythms,,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,80350,GAM-,3310-2E,PLAY,Rhythm Writer 6,Place the barlines in 6-8 rhythms,,
,SOLF,505A,Level 5,Assignment 1-Review of Level 4,,,A,80400,GAM-,3310-3E,QUIZ,Rhythm Writer 6,Place the barlines in 6-8 rhythms,,
,SOLF,510A,Level 5,Assignment 2,,,A,80450,GAM-,0680-1E,LEARN,Falling Chords 4,"Visually identify tonic, subdominant & dominant chords in G, D, A & E Major",,
,SOLF,510A,Level 5,Assignment 2,,,A,80500,GAM-,0680-2E,PLAY,Falling Chords 4,"Visually identify tonic, subdominant & dominant chords in G, D, A & E Major",,
,SOLF,510A,Level 5,Assignment 2,,,A,80550,GAM-,0680-3E,QUIZ,Falling Chords 4,"Visually identify tonic, subdominant & dominant chords in G, D, A & E Major",,
,SOLF,510A,Level 5,Assignment 2,,,A,80600,GAM-,1550-1E,LEARN,Key Signature Canoes 1,See a scale pattern and select the key signature that makes it a Major scale - sharps,,
,SOLF,510A,Level 5,Assignment 2,,,A,80650,GAM-,1550-2E,PLAY,Key Signature Canoes 1,See a scale pattern and select the key signature that makes it a Major scale - sharps,,
,SOLF,510A,Level 5,Assignment 2,,,A,80700,GAM-,1550-3E,QUIZ,Key Signature Canoes 1,See a scale pattern and select the key signature that makes it a Major scale - sharps,,
,SOLF,510A,Level 5,Assignment 2,,,A,80750,GAM-,3320-1E,LEARN,Scale Family Picnic 1,Write Major scales through 4 sharps by placing the sharps,,
,SOLF,510A,Level 5,Assignment 2,,,A,80800,GAM-,3320-2E,PLAY,Scale Family Picnic 1,Write Major scales through 4 sharps by placing the sharps,,
,SOLF,510A,Level 5,Assignment 2,,,A,80850,GAM-,3320-3E,QUIZ,Scale Family Picnic 1,Write Major scales through 4 sharps by placing the sharps,,
,SOLF,510A,Level 5,Assignment 2,,,A,80900,GAM-,1620-1E,LEARN,Key Signature Warehouse 2,Identify sharp key signatures ,,
,SOLF,510A,Level 5,Assignment 2,,,A,80950,GAM-,1620-2E,PLAY,Key Signature Warehouse 2,Identify sharp key signatures ,,
,SOLF,510A,Level 5,Assignment 2,,,A,81000,GAM-,1620-3E,QUIZ,Key Signature Warehouse 2,Identify sharp key signatures ,,
,SOLF,510A,Level 5,Assignment 2,,,A,81050,GAM-,3900-1E,LEARN,Tropical Triads 1,Identify 4-chord patterns of Major and minor triads aurally and visually,,
,SOLF,510A,Level 5,Assignment 2,,,A,81100,GAM-,3900-2E,PLAY,Tropical Triads 1,Identify 4-chord patterns of Major and minor triads aurally and visually,,
,SOLF,510A,Level 5,Assignment 2,,,A,81150,GAM-,3900-3E,QUIZ,Tropical Triads 1,Identify 4-chord patterns of Major and minor triads aurally and visually,,
,SOLF,510A,Level 5,Assignment 2,,,A,81200,GAM-,1310-1E,LEARN,Interval Arcade 2,"Hear & identify 5ths, 6ths, 7ths and octaves  - different roots",,
,SOLF,510A,Level 5,Assignment 2,,,A,81250,GAM-,1310-2E,PLAY,Interval Arcade 2,"Hear & identify 5ths, 6ths, 7ths and octaves  - different roots",,
,SOLF,510A,Level 5,Assignment 2,,,A,81300,GAM-,1310-3E,QUIZ,Interval Arcade 2,"Hear & identify 5ths, 6ths, 7ths and octaves  - different roots",,
,SOLF,515A,Level 5,Assignment 3,,,A,81350,GAM-,2930-1E,LEARN,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,
